country,category,prompt,correct,incorrect,options,response,probabilities
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Epichysis', 'Hijab']","['Kofia Hat', 'Jacket']","['Kofia Hat', 'Epichysis', 'Jacket', 'Hijab']",Kofia Hat,"{'Kofia Hat': 0.94, 'Epichysis': 0.05, 'Hijab': 0.01, 'Jacket': 0.01}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Trousers', 'Pirahan']","['Belt', 'Shoes']","['Belt', 'Shoes', 'Trousers', 'Pirahan']",Trousers,"{'Trousers': 0.45, 'Pirahan': 0.39, 'Belt': 0.12, 'Shoes': 0.03}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Hijab', 'Chador']","['Sneakers', 'Cufflinks']","['Hijab', 'Sneakers', 'Chador', 'Cufflinks']",Sneakers,"{'Sneakers': 0.65, 'Cufflinks': 0.29, 'Chador': 0.05, 'Hijab': 0.01}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Shalwarak', 'Sherwani']","['Watch', 'Tunisian Jebba']","['Sherwani', 'Watch', 'Shalwarak', 'Tunisian Jebba']",Tunisian Jebba,"{'Tunisian Jebba': 0.82, 'Shalwarak': 0.13, 'Sherwani': 0.05, 'Watch': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Jacket', 'Jacket']","['Bracelet', 'Bow Tie']","['Bracelet', 'Jacket', 'Jacket', 'Bow Tie']",Bracelet,"{'Bracelet': 0.5, 'Bow Tie': 0.29, 'Jacket': 0.1}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Pullover', 'Evening Gown']","['Kanzu', 'Watch']","['Kanzu', 'Pullover', 'Evening Gown', 'Watch']",Kanzu,"{'Kanzu': 0.57, 'Evening Gown': 0.37, 'Pullover': 0.06, 'Watch': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Shorts', 'Kanjeevaram Saree']","['Senegalese Kaftan', 'Batakari']","['Shorts', 'Batakari', 'Kanjeevaram Saree', 'Senegalese Kaftan']",Kanjeevaram Saree,"{'Senegalese Kaftan': 0.45, 'Kanjeevaram Saree': 0.45, 'Batakari': 0.1, 'Shorts': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['T-Shirt', 'Skirt']","['Bracelet', 'Ankara Shirt']","['Skirt', 'T-Shirt', 'Bracelet', 'Ankara Shirt']",Ankara Shirt,"{'Ankara Shirt': 0.66, 'T-Shirt': 0.26, 'Bracelet': 0.08, 'Skirt': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Shawl', 'Tang Top']","['Tunisian Jebba', 'Fez Hat']","['Tunisian Jebba', 'Tang Top', 'Shawl', 'Fez Hat']",Tunisian Jebba,"{'Tunisian Jebba': 0.96, 'Fez Hat': 0.04, 'Shawl': 0.0, 'Tang Top': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Shalwar', 'Vamvakies']","['Wallet', 'Coat']","['Wallet', 'Shalwar', 'Vamvakies', 'Coat']",Vamvakies,"{'Vamvakies': 0.94, 'Shalwar': 0.05, 'Wallet': 0.01, 'Coat': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Coat', 'Jeans']","['Tunisian Jebba', 'Gumboot']","['Coat', 'Tunisian Jebba', 'Jeans', 'Gumboot']",Tunisian Jebba,"{'Tunisian Jebba': 0.91, 'Gumboot': 0.08, 'Coat': 0.01, 'Jeans': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Flokati', 'Boubouniera']","['Kitenge Shirt', 'Tunisian Jebba']","['Kitenge Shirt', 'Flokati', 'Tunisian Jebba', 'Boubouniera']",Kitenge Shirt,"{'Kitenge Shirt': 0.51, 'Tunisian Jebba': 0.41, 'Boubouniera': 0.07, 'Flokati': 0.01}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Daman', 'Kavadi']","['Belt', 'Tunisian Jebba']","['Belt', 'Tunisian Jebba', 'Kavadi', 'Daman']",Tunisian Jebba,"{'Tunisian Jebba': 0.8, 'Kavadi': 0.19, 'Belt': 0.01, 'Daman': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Jean', 'Tunic']","['Cardigan', 'Cap']","['Cap', 'Tunic', 'Cardigan', 'Jean']",Tunic,"{'Tunic': 0.58, 'Cardigan': 0.41, 'Cap': 0.0, 'Jean': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Madhubani Saree', 'Doric Chiton']","['Watch', 'Tunisian Jebba']","['Watch', 'Madhubani Saree', 'Tunisian Jebba', 'Doric Chiton']",Madhubani Saree,"{'Madhubani Saree': 0.57, 'Tunisian Jebba': 0.3, 'Doric Chiton': 0.13, 'Watch': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Dupatta', 'Saree']","['Scarf', 'Bow Tie']","['Bow Tie', 'Scarf', 'Saree', 'Dupatta']",Saree,"{'Saree': 0.76, 'Bow Tie': 0.21, 'Scarf': 0.02, 'Dupatta': 0.01}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Maxi', 'Himation']","['Sunglasses', 'Khanga Shorts']","['Khanga Shorts', 'Himation', 'Maxi', 'Sunglasses']",Khanga Shorts,"{'Khanga Shorts': 0.73, 'Sunglasses': 0.26, 'Himation': 0.01, 'Maxi': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Palazzo Suit', 'Shirt Dress']","['Scarf', 'Chino Pants']","['Palazzo Suit', 'Chino Pants', 'Shirt Dress', 'Scarf']",Palazzo Suit,"{'Palazzo Suit': 0.41, 'Chino Pants': 0.37, 'Shirt Dress': 0.19, 'Scarf': 0.03}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Sandal', 'Leggings']","['Sneakers', 'Sandals']","['Sandal', 'Sandals', 'Leggings', 'Sneakers']",Sneakers,"{'Sneakers': 0.81, 'Leggings': 0.16, 'Sandals': 0.02, 'Sandal': 0.01}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Patola Saree', 'Peacoat']","['Cardigan', 'Sandals']","['Cardigan', 'Sandals', 'Peacoat', 'Patola Saree']",Patola Saree,"{'Patola Saree': 0.91, 'Peacoat': 0.08, 'Sandals': 0.0, 'Cardigan': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Garara', 'Phulkari']","['T-shirt', 'Shuka Scarf']","['T-shirt', 'Shuka Scarf', 'Phulkari', 'Garara']",T-shirt,"{'T-shirt': 0.48, 'Shuka Scarf': 0.31, 'Phulkari': 0.21, 'Garara': 0.0}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Ghagra', 'Kafsh']","['Coat', 'Wallet']","['Kafsh', 'Wallet', 'Coat', 'Ghagra']",Kafsh,"{'Kafsh': 0.62, 'Ghagra': 0.29, 'Coat': 0.08, 'Wallet': 0.01}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Pashmina', 'Zoste']","['Bracelet', 'Hoodie']","['Zoste', 'Bracelet', 'Hoodie', 'Pashmina']",Pashmina,"{'Pashmina': 0.36, 'Bracelet': 0.28, 'Zoste': 0.21, 'Hoodie': 0.15}"
Kenya,female_clothing,This scenario is situated in Kenya. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Peplum Top', 'Jourab shalvari']","['Hoodie', 'Belt']","['Jourab shalvari', 'Belt', 'Hoodie', 'Peplum Top']",Jourab shalvari,"{'Jourab shalvari': 0.9, 'Peplum Top': 0.09, 'Hoodie': 0.01, 'Belt': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Jeans', 'Mayo']","['Trousers', 'Cap']","['Jeans', 'Cap', 'Mayo', 'Trousers']",Trousers,"{'Trousers': 0.59, 'Jeans': 0.25, 'Mayo': 0.16, 'Cap': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Kanjeevaram Saree', 'Kafsh-e pashne boland']","['Briefs', 'Tank Top']","['Kafsh-e pashne boland', 'Kanjeevaram Saree', 'Tank Top', 'Briefs']",Kafsh-e pashne boland,"{'Kafsh-e pashne boland': 0.68, 'Kanjeevaram Saree': 0.3, 'Tank Top': 0.01, 'Briefs': 0.01}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Jourab shalvari', 'Kaftan']","['Denim Jacket', 'T-shirt']","['T-shirt', 'Denim Jacket', 'Jourab shalvari', 'Kaftan']",Jourab shalvari,"{'Jourab shalvari': 0.72, 'T-shirt': 0.16, 'Denim Jacket': 0.09, 'Kaftan': 0.03}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Palazzo', 'Denim Jacket']","['Hat', 'Peacoat']","['Hat', 'Palazzo', 'Denim Jacket', 'Peacoat']",Denim Jacket,"{'Denim Jacket': 0.73, 'Peacoat': 0.14, 'Palazzo': 0.12, 'Hat': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Top', 'Bodysuit']","['Sports Coat', 'Flannel Shirt']","['Top', 'Bodysuit', 'Sports Coat', 'Flannel Shirt']",Flannel Shirt,"{'Flannel Shirt': 0.61, 'Sports Coat': 0.26, 'Bodysuit': 0.13, 'Top': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Chiffon Saree', 'Karagouna']","['Cargo Pants', 'Leather Jacket']","['Karagouna', 'Cargo Pants', 'Chiffon Saree', 'Leather Jacket']",Chiffon Saree,"{'Chiffon Saree': 0.65, 'Leather Jacket': 0.2, 'Cargo Pants': 0.09, 'Karagouna': 0.06}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Apotygma', 'Gardanband']","['Hoodie', 'Flannel Shirt']","['Flannel Shirt', 'Gardanband', 'Apotygma', 'Hoodie']",Apotygma,"{'Apotygma': 0.43, 'Flannel Shirt': 0.37, 'Hoodie': 0.11, 'Gardanband': 0.09}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Sambalpuri Saree', 'Kaftan']","['Suit', 'Peacoat']","['Sambalpuri Saree', 'Suit', 'Peacoat', 'Kaftan']",Sambalpuri Saree,"{'Sambalpuri Saree': 0.94, 'Kaftan': 0.05, 'Peacoat': 0.01, 'Suit': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Angoshtar', 'Leso']","['Boxers', 'Tank Top']","['Angoshtar', 'Leso', 'Boxers', 'Tank Top']",Angoshtar,"{'Angoshtar': 0.92, 'Tank Top': 0.07, 'Boxers': 0.01, 'Leso': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Playsuit', 'Tsarouchia']","['Windbreaker', 'Joggers']","['Playsuit', 'Tsarouchia', 'Windbreaker', 'Joggers']",Tsarouchia,"{'Tsarouchia': 0.44, 'Joggers': 0.26, 'Playsuit': 0.21, 'Windbreaker': 0.09}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Salwar Kameez', 'Coat']","['Hoodie', 'Windbreaker']","['Salwar Kameez', 'Coat', 'Windbreaker', 'Hoodie']",Salwar Kameez,"{'Salwar Kameez': 0.87, 'Hoodie': 0.08, 'Windbreaker': 0.04, 'Coat': 0.02}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Manteau', 'Jourab']","['Blazer', 'Suit Vest']","['Manteau', 'Suit Vest', 'Jourab', 'Blazer']",Suit Vest,"{'Suit Vest': 0.65, 'Manteau': 0.18, 'Jourab': 0.14, 'Blazer': 0.03}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Shalwarak', 'Kaftan']","['Cufflinks', 'Flannel Shirt']","['Flannel Shirt', 'Cufflinks', 'Shalwarak', 'Kaftan']",Flannel Shirt,"{'Flannel Shirt': 0.33, 'Shalwarak': 0.3, 'Cufflinks': 0.24, 'Kaftan': 0.14}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Maghnaeh', 'Wrap Dress']","['Vest', 'Dress Shirt']","['Wrap Dress', 'Dress Shirt', 'Maghnaeh', 'Vest']",Dress Shirt,"{'Dress Shirt': 0.36, 'Maghnaeh': 0.32, 'Wrap Dress': 0.31, 'Vest': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Saree', 'Angarkha']","['Pocket Square', 'Vest']","['Pocket Square', 'Vest', 'Saree', 'Angarkha']",Angarkha,"{'Angarkha': 0.49, 'Saree': 0.33, 'Pocket Square': 0.16, 'Vest': 0.01}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Cheongsam Dress', 'Kurti']","['Cardigan', 'Dress Shirt']","['Cheongsam Dress', 'Kurti', 'Dress Shirt', 'Cardigan']",Cheongsam Dress,"{'Cheongsam Dress': 0.78, 'Dress Shirt': 0.22, 'Kurti': 0.0, 'Cardigan': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Kameez', 'Thalassio']","['Sports Coat', 'Boxers']","['Sports Coat', 'Thalassio', 'Boxers', 'Kameez']",Thalassio,"{'Thalassio': 0.51, 'Sports Coat': 0.28, 'Kameez': 0.2, 'Boxers': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Tablion', 'Palazzo']","['Sweater', 'Gloves']","['Sweater', 'Tablion', 'Gloves', 'Palazzo']",Sweater,"{'Sweater': 0.64, 'Tablion': 0.3, 'Gloves': 0.04, 'Palazzo': 0.01}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Kif', 'Leggings']","['Socks', 'Jacket']","['Leggings', 'Jacket', 'Kif', 'Socks']",Leggings,"{'Leggings': 0.89, 'Kif': 0.05, 'Jacket': 0.04, 'Socks': 0.02}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Kanjeevaram Saree', 'Zoste']","['Hat', 'Jeans']","['Zoste', 'Jeans', 'Kanjeevaram Saree', 'Hat']",Kanjeevaram Saree,"{'Kanjeevaram Saree': 0.97, 'Zoste': 0.03, 'Hat': 0.0, 'Jeans': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Mitella', 'Churidar']","['Pocket Square', 'Bomber Jacket']","['Churidar', 'Mitella', 'Bomber Jacket', 'Pocket Square']",Churidar,"{'Churidar': 0.56, 'Bomber Jacket': 0.22, 'Pocket Square': 0.21, 'Mitella': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Analavos', 'Kitenge']","['Beanie', 'Watch']","['Kitenge', 'Beanie', 'Analavos', 'Watch']",Kitenge,"{'Kitenge': 0.68, 'Analavos': 0.3, 'Beanie': 0.02, 'Watch': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['chakme', 'Maxi Dress']","['Peacoat', 'Belt']","['chakme', 'Belt', 'Maxi Dress', 'Peacoat']",Maxi Dress,"{'Maxi Dress': 0.81, 'Peacoat': 0.09, 'chakme': 0.08, 'Belt': 0.01}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Jamdani Saree', 'BuiBui']","['Flannel Shirt', 'Scarf']","['Flannel Shirt', 'Jamdani Saree', 'BuiBui', 'Scarf']",Jamdani Saree,"{'Jamdani Saree': 0.56, 'BuiBui': 0.31, 'Flannel Shirt': 0.13, 'Scarf': 0.0}"
USA,female_clothing,This scenario is situated in USA. My sister looks stunning when wearing a [BLANK]. Fill in the [BLANK].,"['Kurti', 'Apotygma']","['Pocket Square', 'Shorts']","['Shorts', 'Pocket Square', 'Apotygma', 'Kurti']",Apotygma,"{'Apotygma': 0.71, 'Pocket Square': 0.29, 'Shorts': 0.0, 'Kurti': 0.0}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Turtleneck', 'Kaftan']","['Katofili', 'Tsarouchia']","['Turtleneck', 'Katofili', 'Kaftan', 'Tsarouchia']",Turtleneck,"{'Turtleneck': 0.56, 'Kaftan': 0.3, 'Tsarouchia': 0.1, 'Katofili': 0.03}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Dhoti Pants', 'Tant Saree']","['Kavadi', 'Dagko']","['Tant Saree', 'Kavadi', 'Dhoti Pants', 'Dagko']",Tant Saree,"{'Tant Saree': 0.52, 'Dhoti Pants': 0.31, 'Kavadi': 0.1, 'Dagko': 0.08}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Denim Jacket', 'Denim Jacket']","['Kourelou', 'Kalpakia']","['Denim Jacket', 'Denim Jacket', 'Kourelou', 'Kalpakia']",Kourelou,"{'Kourelou': 0.46, 'Denim Jacket': 0.21, 'Kalpakia': 0.13}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Chaniya Choli', 'Kameez']","['Kremasti', 'Somato']","['Kameez', 'Somato', 'Chaniya Choli', 'Kremasti']",Chaniya Choli,"{'Chaniya Choli': 0.54, 'Kremasti': 0.39, 'Kameez': 0.07, 'Somato': 0.0}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Choli', 'Halter Top']","['Lampadion', 'Analavos']","['Analavos', 'Choli', 'Lampadion', 'Halter Top']",Lampadion,"{'Lampadion': 0.89, 'Analavos': 0.07, 'Halter Top': 0.03, 'Choli': 0.01}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Chaniya Choli', 'Jalabiya']","['Kapsiki', 'Krossi']","['Jalabiya', 'Chaniya Choli', 'Krossi', 'Kapsiki']",Chaniya Choli,"{'Chaniya Choli': 0.64, 'Jalabiya': 0.17, 'Krossi': 0.12, 'Kapsiki': 0.06}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Garara', 'Georgette Saree']","['Salvari', 'Kalpakia']","['Garara', 'Salvari', 'Kalpakia', 'Georgette Saree']",Georgette Saree,"{'Georgette Saree': 0.91, 'Kalpakia': 0.08, 'Salvari': 0.01, 'Garara': 0.0}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Turtleneck', 'Pashmina']","['Katofili', 'Kapa']","['Kapa', 'Pashmina', 'Turtleneck', 'Katofili']",Turtleneck,"{'Turtleneck': 0.81, 'Pashmina': 0.12, 'Katofili': 0.06, 'Kapa': 0.01}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Romper', 'Peplum Top']","['Fermeli', 'Potamos']","['Fermeli', 'Peplum Top', 'Romper', 'Potamos']",Peplum Top,"{'Peplum Top': 0.92, 'Fermeli': 0.07, 'Potamos': 0.01, 'Romper': 0.0}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Peacoat', 'Churidar']","['Makris', 'Kapa']","['Peacoat', 'Kapa', 'Churidar', 'Makris']",Churidar,"{'Churidar': 0.79, 'Peacoat': 0.21, 'Kapa': 0.01, 'Makris': 0.0}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Bandhani Saree', 'Gomesi']","['Epigonation', 'Salvari']","['Gomesi', 'Bandhani Saree', 'Salvari', 'Epigonation']",Bandhani Saree,"{'Bandhani Saree': 0.62, 'Epigonation': 0.3, 'Gomesi': 0.08, 'Salvari': 0.0}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Turtleneck', 'Pashmina']","['Theristras', 'Kapsiki']","['Turtleneck', 'Theristras', 'Kapsiki', 'Pashmina']",Turtleneck,"{'Turtleneck': 0.61, 'Pashmina': 0.17, 'Kapsiki': 0.16, 'Theristras': 0.06}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Ru Skirt', 'Maxi']","['Lampadion', 'Sarka']","['Ru Skirt', 'Lampadion', 'Maxi', 'Sarka']",Lampadion,"{'Lampadion': 0.66, 'Sarka': 0.18, 'Maxi': 0.1, 'Ru Skirt': 0.06}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Ru Skirt', 'Daman']","['Phelonion', 'Katofili']","['Phelonion', 'Katofili', 'Daman', 'Ru Skirt']",Phelonion,"{'Phelonion': 0.49, 'Ru Skirt': 0.26, 'Katofili': 0.24, 'Daman': 0.01}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Mao Suit', 'Blouse']","['Kontogouni', 'Kalogeriko']","['Mao Suit', 'Kalogeriko', 'Blouse', 'Kontogouni']",Mao Suit,"{'Mao Suit': 0.52, 'Kalogeriko': 0.31, 'Kontogouni': 0.16, 'Blouse': 0.01}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Saree', 'Loafers']","['Kapa', 'Epigonation']","['Kapa', 'Epigonation', 'Loafers', 'Saree']",Epigonation,"{'Epigonation': 0.81, 'Saree': 0.15, 'Loafers': 0.04, 'Kapa': 0.0}"
Greece,female_clothing,This scenario is situated in Greece. My girlfriend loves to wear [BLANK] when she goes out. Fill in the [BLANK].,"['Jacket', 'Pashmina']","['Theristras', 'Zoumbas']","['Theristras', 'Jacket', 'Pashmina', 'Zoumbas']",Zoumbas,"{'Zoumbas': 0.55, 'Pashmina': 0.37, 'Theristras': 0.07, 'Jacket': 0.01}"
